0,6.23929788972322e-05,1.23507328773955e-05,3.38935788765417e-05,1.79892361295477e-05,5.18623826135063e-05,5.3770440964081e-06,1.87394126619253e-05,8.42981985507311e-06,0,5.26029353185354e-06,0,5.71625755967539e-06,0,0,0,0,7.21617256433651e-06,0,0,0,0,4.73043211013034e-06,0,0,0,8.82046760751608e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23727181727305e-06,0,5.60426871840996e-06,0,0,4.60482034250176e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06008190759067e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23929788972322e-05,0,1.25588631779968e-05,0.000103779965514662,3.04520743903704e-05,1.45400591199897e-05,4.7251698009015e-06,9.98611872175029e-06,7.733536096786e-06,4.03241854158335e-06,5.18480997244865e-06,0,0,0,0,0,0,4.14782810692581e-06,0,0,0,0,5.28219301278223e-06,4.84653910672871e-06,0,0,8.91531263395076e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14651417582795e-05,6.24100371627255e-06,1.07505556414744e-05,4.22658304040077e-06,6.97215324656426e-06,8.59233195478182e-06,5.18177438899703e-06,4.48495871760872e-06,5.12312389540982e-06,4.92667294500567e-06,4.29226916080243e-06,0,0,0,0,4.69615681682203e-06,4.37770099164474e-06,0,0,5.47743134958406e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23507328773955e-05,1.25588631779968e-05,0,6.91632894367728e-06,4.66090473189484e-06,1.05429042699535e-05,2.86538158349898e-05,2.3565240581713e-05,0.000146506883191598,1.9241105686917e-05,4.02928405130037e-05,1.24866743328683e-05,7.22024754817894e-06,0,0,0,0,5.41846715974015e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14198457569176e-05,0,7.66632762132675e-06,5.07299193872819e-06,0,5.0413093655871e-06,7.3551162207629e-06,0,0,4.64570743883603e-06,8.18602900008258e-06,6.28671140931924e-06,6.50711875942528e-06,4.373586500102e-06,4.02302260323831e-06,1.59168165195712e-05,1.39254376103598e-05,9.74576976757048e-06,7.94688915260905e-06,1.3849662555007e-05,4.81549906895131e-06,4.00564988583563e-06,0,5.12745079066241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15647367728792e-06,5.50253894566224e-06,0,0,0,0,0,0,0
3.38935788765417e-05,0.000103779965514662,6.91632894367728e-06,0,0.000144953080234165,1.0580078955923e-05,0,6.43422203675197e-06,4.78869105134944e-06,0,0,0,0,0,0,0,0,0,4.31081320250949e-06,5.89915999164305e-06,0,0,8.77528819462908e-06,7.76626434134519e-06,5.78573242211572e-06,5.03500172320926e-06,1.67748278393952e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87322127203633e-06,6.37769950280685e-06,8.31342138862709e-06,0,8.20409334046673e-06,7.77459248783428e-06,0,5.42726673903461e-06,4.62189055808205e-06,4.16045822687542e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79892361295477e-05,3.04520743903704e-05,4.66090473189484e-06,0.000144953080234165,0,7.65637500740235e-06,0,4.61672239456179e-06,0,0,0,0,0,0,4.75325037359879e-06,0,0,0,6.28221976740248e-06,9.11827169630134e-06,4.02879148808454e-06,4.50533185371262e-06,1.53549532894545e-05,1.27447943490066e-05,8.85588535256677e-06,7.57645324232499e-06,3.34627455316283e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66709208369359e-06,5.87973190148339e-06,6.27946088974251e-06,0,8.35350154357857e-06,6.45107467754247e-06,0,5.96263111583828e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.18623826135063e-05,1.45400591199897e-05,1.05429042699535e-05,1.0580078955923e-05,7.65637500740235e-06,0,6.30570607160497e-06,4.20045096163557e-05,8.7571777203289e-06,0,5.36694582087844e-06,4.34049734402958e-06,1.11755506185624e-05,6.05589384118325e-06,0,0,0,1.81934396170272e-05,0,0,0,0,0,0,0,0,5.59626412013031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3770440964081e-06,4.7251698009015e-06,2.86538158349898e-05,0,0,6.30570607160497e-06,0,1.6327594200294e-05,9.2104184323311e-05,3.33225128067165e-05,0.000122394238007262,0.000105113483755598,1.105827776645e-05,5.25825799498716e-06,0,7.79643087994033e-06,0,5.84100676311631e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78489883906268e-06,0,0,0,0,0,4.2038289856374e-06,0,0,0,5.31479018194897e-06,6.77222155578022e-06,5.60319885530964e-06,5.99637473754304e-06,4.58799557034815e-06,1.15859219573867e-05,1.07224542926235e-05,8.71206990559561e-06,9.5233159320475e-06,7.89989435582616e-06,4.94659194689277e-06,4.01635069602264e-06,5.82669537677242e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55267177433681e-06,0,4.03760438606982e-06,1.00885181771122e-05,1.72286885114506e-05,0,0,0,0,0,0,0
1.87394126619253e-05,9.98611872175029e-06,2.3565240581713e-05,6.43422203675197e-06,4.61672239456179e-06,4.20045096163557e-05,1.6327594200294e-05,0,2.38182742522053e-05,6.68016304811189e-06,1.16253814023497e-05,9.41284087197506e-06,2.4110632258796e-05,8.41750754754761e-06,0,5.18933272272425e-06,0,1.96900836619343e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46163598804601e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92916602140352e-06,4.58410784596444e-06,0,0,4.43786133587396e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82630723617992e-06,0,0,0,0,0,0,0
8.42981985507311e-06,7.733536096786e-06,0.000146506883191598,4.78869105134944e-06,0,8.7571777203289e-06,9.2104184323311e-05,2.38182742522053e-05,0,2.95931011061749e-05,0.00011223225158177,2.48238678785766e-05,9.22544664834065e-06,4.4120550200559e-06,0,4.98759427401624e-06,0,5.89207653271255e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52957521041531e-06,0,5.31927754832255e-06,4.11125981210609e-06,0,0,5.79059233958504e-06,0,0,0,6.99195525903199e-06,6.86183794698481e-06,6.39537028589636e-06,5.1810409709019e-06,4.40877365336567e-06,1.54293380070819e-05,1.37153821906965e-05,1.00353339126224e-05,9.23488212996816e-06,1.13811623279074e-05,5.07625718417459e-06,4.14659141818812e-06,4.64613253621405e-06,4.6551768696772e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89871280996036e-06,8.4464682287336e-06,0,0,0,0,0,0,0
0,4.03241854158335e-06,1.9241105686917e-05,0,0,0,3.33225128067165e-05,6.68016304811189e-06,2.95931011061749e-05,0,0.000111363290119927,2.54080186796216e-05,4.45900075938556e-06,0,0,4.04082465432978e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36950860178523e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66819586561117e-06,0,0,0,4.52379894389893e-06,4.22721678349012e-06,0,4.94146433817332e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78187021209989e-06,0,4.75238275205044e-06,5.17768847528962e-06,0,0,7.5113468060313e-06,0,0,4.00301200245115e-06,1.18755070731345e-05,2.24080304507822e-05,1.54687240475314e-05,1.53060525510899e-05,1.12689404088903e-05,4.75300536186424e-05,4.40992080939098e-05,3.41293019401518e-05,4.31996426930592e-05,1.97834063178614e-05,1.3081942416987e-05,9.42186011985408e-06,1.21844355211415e-05,8.16274424067547e-06,0,5.93634575141001e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78176062514368e-06,7.01116056499925e-06,0,4.9424562054334e-06,9.65222001089576e-06,8.48051483045981e-06,0,5.74967507187007e-06,0,0,0,0,0
